timestamp_utc,Temperature_C,Dew_Point_C,Speed_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,Wind,Dew/Temp fog?,RH fog?
2025-01-21 12:40:00+00:00,-10.17,-16.28,7.56,1032.51,0.0,0.0,NNW,0.0,0.0
2025-01-21 12:45:00+00:00,-9.89,-16.22,8.53,1032.51,0.0,0.0,West,0.0,0.0
2025-01-21 12:50:00+00:00,-9.89,-16.28,9.49,1032.51,0.0,0.0,West,0.0,0.0
2025-01-21 12:55:00+00:00,-9.83,-16.28,9.65,1032.51,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:00:00+00:00,-9.78,-16.28,8.53,1032.51,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:05:00+00:00,-9.78,-16.39,9.33,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:10:00+00:00,-9.67,-16.33,9.98,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:15:00+00:00,-9.67,-16.56,11.26,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:20:00+00:00,-9.5,-16.44,9.81,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:25:00+00:00,-9.39,-16.39,10.3,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:30:00+00:00,-9.22,-16.17,9.01,1032.85,0.0,0.0,WSW,0.0,0.0
2025-01-21 13:35:00+00:00,-9.17,-15.94,9.01,1033.19,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:40:00+00:00,-9.0,-15.72,8.53,1033.19,0.0,0.0,West,0.0,0.0
2025-01-21 13:45:00+00:00,-8.83,-16.22,9.98,1033.19,0.0,0.0,West,0.0,0.0
2025-01-21 13:50:00+00:00,-8.83,-16.33,11.91,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 13:55:00+00:00,-8.83,-16.5,11.58,1032.85,0.0,0.0,West,0.0,0.0
2025-01-21 14:00:00+00:00,-9.0,-16.5,10.3,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 14:05:00+00:00,-8.72,-16.0,8.69,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 14:10:00+00:00,-8.5,-15.56,8.21,1032.85,0.0,0.0,NW,0.0,0.0
2025-01-21 14:15:00+00:00,-8.83,-16.67,11.1,1032.85,0.0,0.0,NW,0.0,0.0
2025-01-21 14:20:00+00:00,-9.06,-16.83,10.46,1033.19,0.0,0.0,NNW,0.0,0.0
2025-01-21 14:25:00+00:00,-9.17,-16.89,9.81,1033.19,0.0,0.0,NW,0.0,0.0
2025-01-21 14:30:00+00:00,-8.89,-16.72,8.85,1033.19,0.0,0.0,NNW,0.0,0.0
2025-01-21 14:35:00+00:00,-8.83,-16.61,8.53,1033.19,0.0,0.0,NW,0.0,0.0
2025-01-21 14:40:00+00:00,-8.94,-16.94,9.33,1033.19,0.0,0.0,NW,0.0,0.0
2025-01-21 14:45:00+00:00,-8.72,-16.61,7.08,1033.19,0.0,0.0,NW,0.0,0.0
2025-01-21 14:50:00+00:00,-8.56,-16.83,10.94,1033.19,0.0,0.0,NW,0.0,0.0
2025-01-21 14:55:00+00:00,-8.67,-17.11,9.49,1033.53,0.0,0.0,NW,0.0,0.0
2025-01-21 15:00:00+00:00,-8.72,-17.11,11.42,1033.53,0.0,0.0,NW,0.0,0.0
2025-01-21 15:05:00+00:00,-8.94,-17.22,10.14,1033.53,0.0,0.0,WNW,0.0,0.0
2025-01-21 15:10:00+00:00,-8.67,-17.17,6.6,1033.19,0.0,0.0,WNW,0.0,0.0
2025-01-21 15:15:00+00:00,-8.5,-16.89,8.85,1033.19,0.0,0.0,WNW,0.0,0.0
2025-01-21 15:20:00+00:00,-8.44,-17.06,7.24,1033.19,0.0,0.0,WNW,0.0,0.0
2025-01-21 15:25:00+00:00,-8.28,-16.83,6.76,1033.19,0.0,0.0,NW,0.0,0.0
2025-01-21 15:30:00+00:00,-8.17,-16.56,7.72,1033.19,0.0,0.0,NNW,0.0,0.0
2025-01-21 15:35:00+00:00,-8.11,-16.33,7.88,1032.85,0.0,0.0,West,0.0,0.0
2025-01-21 15:40:00+00:00,-8.28,-17.17,10.14,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 15:45:00+00:00,-8.22,-16.89,8.53,1032.85,0.0,0.0,WNW,0.0,0.0
2025-01-21 15:50:00+00:00,-8.06,-16.5,7.72,1032.51,0.0,0.0,WNW,0.0,0.0
2025-01-21 15:55:00+00:00,-7.78,-15.94,6.28,1032.17,0.0,0.0,NW,0.0,0.0
2025-01-21 16:00:00+00:00,-7.56,-16.17,6.6,1032.17,0.0,0.0,NNW,0.0,0.0
2025-01-21 16:05:00+00:00,-7.89,-17.17,9.33,1032.17,0.0,0.0,NW,0.0,0.0
2025-01-21 16:10:00+00:00,-8.06,-17.22,10.3,1032.51,0.0,0.0,NW,0.0,0.0
2025-01-21 16:15:00+00:00,-8.11,-17.33,11.26,1032.17,0.0,0.0,WNW,0.0,0.0
2025-01-21 16:20:00+00:00,-7.94,-17.11,8.37,1032.17,0.0,0.0,NNW,0.0,0.0
2025-01-21 16:25:00+00:00,-7.67,-16.5,5.15,1032.17,0.0,0.0,,0.0,0.0
2025-01-21 16:30:00+00:00,-7.61,-16.61,9.17,1032.17,0.0,0.0,WSW,0.0,0.0
2025-01-21 16:35:00+00:00,-7.83,-17.11,9.81,1031.83,0.0,0.0,WSW,0.0,0.0
2025-01-21 16:40:00+00:00,-7.83,-16.61,7.4,1031.49,0.0,0.0,WNW,0.0,0.0
2025-01-21 16:45:00+00:00,-7.78,-17.28,10.14,1031.49,0.0,0.0,WNW,0.0,0.0
2025-01-21 16:50:00+00:00,-7.78,-17.11,8.85,1031.49,0.0,0.0,NW,0.0,0.0
2025-01-21 16:55:00+00:00,-7.83,-17.39,11.1,1031.49,0.0,0.0,WNW,0.0,0.0
2025-01-21 17:00:00+00:00,-7.67,-16.83,9.33,1031.49,0.0,0.0,West,0.0,0.0
2025-01-21 17:05:00+00:00,-7.39,-16.22,5.63,1031.16,0.0,0.0,WSW,0.0,0.0
2025-01-21 17:10:00+00:00,-7.61,-17.0,11.1,1031.16,0.0,0.0,WNW,0.0,0.0
2025-01-21 17:15:00+00:00,-7.67,-16.89,9.98,1030.82,0.0,0.0,West,0.0,0.0
2025-01-21 17:20:00+00:00,-7.56,-16.89,7.56,1030.82,0.0,0.0,NW,0.0,0.0
2025-01-21 17:25:00+00:00,-7.56,-16.44,8.37,1030.82,0.0,0.0,WNW,0.0,0.0
2025-01-21 17:30:00+00:00,-7.33,-16.17,6.11,1030.48,0.0,0.0,WSW,0.0,0.0
2025-01-21 17:35:00+00:00,-7.22,-16.72,7.08,1030.48,0.0,0.0,West,0.0,0.0
2025-01-21 17:40:00+00:00,-7.39,-17.5,8.21,1030.48,0.0,0.0,WNW,0.0,0.0
2025-01-21 17:45:00+00:00,-7.61,-17.72,11.58,1030.48,0.0,0.0,WNW,0.0,0.0
2025-01-21 17:50:00+00:00,-7.61,-17.56,11.1,1030.48,0.0,0.0,WNW,0.0,0.0
2025-01-21 17:55:00+00:00,-7.67,-17.72,8.69,1030.14,0.0,0.0,West,0.0,0.0
2025-01-21 18:00:00+00:00,-7.5,-17.56,8.69,1030.14,0.0,0.0,NW,0.0,0.0
2025-01-21 18:05:00+00:00,-7.61,-17.56,9.81,1029.8,0.0,0.0,West,0.0,0.0
2025-01-21 18:10:00+00:00,-7.61,-17.44,9.49,1029.8,0.0,0.0,WSW,0.0,0.0
2025-01-21 18:15:00+00:00,-7.56,-17.56,8.53,1029.8,0.0,0.0,WNW,0.0,0.0
2025-01-21 18:20:00+00:00,-7.44,-17.72,6.76,1029.8,0.0,0.0,WSW,0.0,0.0
2025-01-21 18:25:00+00:00,-7.5,-17.67,10.3,1029.8,0.0,0.0,WNW,0.0,0.0
2025-01-21 18:30:00+00:00,-7.56,-17.5,11.75,1029.8,0.0,0.0,WNW,0.0,0.0
2025-01-21 18:35:00+00:00,-7.44,-17.72,9.81,1029.8,0.0,0.0,WNW,0.0,0.0
2025-01-21 18:40:00+00:00,-7.5,-17.72,8.21,1029.46,0.0,0.0,WNW,0.0,0.0
2025-01-21 18:45:00+00:00,-7.17,-16.33,5.31,1029.46,0.0,0.0,WNW,0.0,0.0
2025-01-21 18:50:00+00:00,-7.17,-17.22,8.37,1029.8,0.0,0.0,WSW,0.0,0.0
2025-01-21 18:55:00+00:00,-7.28,-16.89,6.76,1029.46,0.0,0.0,SSW,0.0,0.0
2025-01-21 19:00:00+00:00,-7.33,-17.28,6.92,1029.46,0.0,0.0,WNW,0.0,0.0
2025-01-21 19:05:00+00:00,-7.28,-17.28,7.56,1029.46,0.0,0.0,West,0.0,0.0
2025-01-21 19:10:00+00:00,-7.33,-17.28,9.17,1029.46,0.0,0.0,WNW,0.0,0.0
2025-01-21 19:15:00+00:00,-7.56,-17.78,9.65,1029.46,0.0,0.0,WNW,0.0,0.0
2025-01-21 19:20:00+00:00,-7.39,-17.33,5.47,1029.12,0.0,0.0,SW,0.0,0.0
2025-01-21 19:25:00+00:00,-7.33,-17.22,10.3,1029.12,0.0,0.0,WNW,0.0,0.0
2025-01-21 19:30:00+00:00,-7.61,-17.44,9.98,1029.12,0.0,0.0,West,0.0,0.0
2025-01-21 19:35:00+00:00,-7.5,-17.22,8.53,1029.12,0.0,0.0,WSW,0.0,0.0
2025-01-21 19:40:00+00:00,-7.61,-17.67,10.62,1029.12,0.0,0.0,WNW,0.0,0.0
2025-01-21 19:45:00+00:00,-7.67,-17.72,7.56,1029.12,0.0,0.0,WNW,0.0,0.0
2025-01-21 19:50:00+00:00,-7.39,-17.67,7.56,1028.78,0.0,0.0,West,0.0,0.0
2025-01-21 19:55:00+00:00,-7.5,-17.72,7.4,1028.78,0.0,0.0,SW,0.0,0.0
2025-01-21 20:00:00+00:00,-7.56,-17.61,9.65,1028.78,0.0,0.0,WSW,0.0,0.0
2025-01-21 20:05:00+00:00,-7.5,-17.72,6.28,1028.45,0.0,0.0,NW,0.0,0.0
2025-01-21 20:10:00+00:00,-7.39,-17.56,7.88,1028.11,0.0,0.0,NW,0.0,0.0
2025-01-21 20:15:00+00:00,-7.56,-17.44,7.56,1028.11,0.0,0.0,NW,0.0,0.0
2025-01-21 20:20:00+00:00,-7.56,-17.44,6.76,1028.45,0.0,0.0,NNW,0.0,0.0
2025-01-21 20:25:00+00:00,-7.72,-17.17,8.85,1028.45,0.0,0.0,WNW,0.0,0.0
2025-01-21 20:30:00+00:00,-7.72,-17.33,7.08,1028.45,0.0,0.0,NW,0.0,0.0
2025-01-21 20:35:00+00:00,-7.67,-17.67,6.28,1028.78,0.0,0.0,,0.0,0.0
2025-01-21 20:40:00+00:00,-7.72,-17.5,7.24,1028.45,0.0,0.0,NNW,0.0,0.0
2025-01-21 20:45:00+00:00,-7.78,-17.5,8.21,1028.45,0.0,0.0,WNW,0.0,0.0
2025-01-21 20:50:00+00:00,-7.78,-17.61,7.08,1028.78,0.0,0.0,NW,0.0,0.0
2025-01-21 20:55:00+00:00,-7.78,-17.61,7.88,1028.78,0.0,0.0,NW,0.0,0.0
2025-01-21 21:00:00+00:00,-7.72,-17.61,4.18,1028.78,0.0,0.0,NNE,0.0,0.0
2025-01-21 21:05:00+00:00,-7.61,-17.22,6.28,1028.78,0.0,0.0,NW,0.0,0.0
2025-01-21 21:10:00+00:00,-7.67,-17.22,7.4,1028.78,0.0,0.0,WNW,0.0,0.0
2025-01-21 21:15:00+00:00,-7.72,-17.39,8.85,1028.78,0.0,0.0,WNW,0.0,0.0
2025-01-21 21:20:00+00:00,-7.78,-17.5,9.01,1028.78,0.0,0.0,WNW,0.0,0.0
2025-01-21 21:25:00+00:00,-7.78,-17.39,7.56,1029.12,0.0,0.0,WNW,0.0,0.0
2025-01-21 21:30:00+00:00,-7.78,-17.44,9.81,1029.12,0.0,0.0,West,0.0,0.0
2025-01-21 21:35:00+00:00,-7.78,-17.33,6.28,1029.12,0.0,0.0,WNW,0.0,0.0
2025-01-21 21:40:00+00:00,-7.72,-17.11,6.11,1029.46,0.0,0.0,West,0.0,0.0
2025-01-21 21:45:00+00:00,-7.78,-17.44,8.69,1029.46,0.0,0.0,West,0.0,0.0
2025-01-21 21:50:00+00:00,-7.83,-17.61,9.01,1029.46,0.0,0.0,WNW,0.0,0.0
2025-01-21 21:55:00+00:00,-7.78,-16.89,3.86,1029.46,0.0,0.0,NE,0.0,0.0
2025-01-21 22:00:00+00:00,-7.78,-17.17,5.47,1029.46,0.0,0.0,NW,0.0,0.0
2025-01-21 22:05:00+00:00,-7.67,-16.89,3.86,1029.46,0.0,0.0,East,0.0,0.0
2025-01-21 22:10:00+00:00,-7.61,-16.94,5.79,1029.8,0.0,0.0,West,0.0,0.0
2025-01-21 22:15:00+00:00,-7.72,-17.06,6.44,1029.8,0.0,0.0,WNW,0.0,0.0
2025-01-21 22:20:00+00:00,-7.78,-17.17,4.67,1029.8,0.0,0.0,South,0.0,0.0
2025-01-21 22:25:00+00:00,-7.67,-17.0,6.28,1030.14,0.0,0.0,West,0.0,0.0
2025-01-21 22:30:00+00:00,-7.83,-17.33,6.11,1029.8,0.0,0.0,NW,0.0,0.0
2025-01-21 22:35:00+00:00,-7.78,-17.06,5.79,1029.8,0.0,0.0,SSW,0.0,0.0
2025-01-21 22:40:00+00:00,-7.78,-17.22,6.28,1030.14,0.0,0.0,WSW,0.0,0.0
2025-01-21 22:45:00+00:00,-7.78,-17.39,7.24,1030.14,0.0,0.0,NW,0.0,0.0
2025-01-21 22:50:00+00:00,-7.72,-16.83,3.7,1030.48,0.0,0.0,NNE,0.0,0.0
2025-01-21 22:55:00+00:00,-7.72,-16.94,4.02,1030.14,0.0,0.0,SSE,0.0,0.0
2025-01-21 23:00:00+00:00,-7.72,-16.78,3.86,1030.14,0.0,0.0,SSW,0.0,0.0
2025-01-21 23:05:00+00:00,-7.78,-17.72,8.04,1030.14,0.0,0.0,West,0.0,0.0
2025-01-21 23:10:00+00:00,-7.78,-17.78,6.92,1030.14,0.0,0.0,WNW,0.0,0.0
2025-01-21 23:15:00+00:00,-7.78,-17.5,5.63,1030.14,0.0,0.0,SW,0.0,0.0
2025-01-21 23:20:00+00:00,-7.78,-17.61,6.6,1030.14,0.0,0.0,SSW,0.0,0.0
2025-01-21 23:25:00+00:00,-7.72,-17.39,5.47,1030.48,0.0,0.0,ESE,0.0,0.0
2025-01-21 23:30:00+00:00,-7.78,-17.33,5.31,1030.48,0.0,0.0,West,0.0,0.0
2025-01-21 23:35:00+00:00,-7.61,-16.33,5.47,1030.14,0.0,0.0,SW,0.0,0.0
2025-01-21 23:40:00+00:00,-7.72,-17.0,6.6,1030.14,0.0,0.0,WSW,0.0,0.0
2025-01-21 23:45:00+00:00,-7.78,-17.28,5.15,1029.8,0.0,0.0,NW,0.0,0.0
2025-01-21 23:50:00+00:00,-7.78,-17.5,4.99,1030.14,0.0,0.0,West,0.0,0.0
2025-01-21 23:55:00+00:00,-7.78,-17.11,3.22,1030.14,0.0,0.0,East,0.0,0.0
2025-01-22 00:00:00+00:00,-7.78,-17.0,7.56,1030.14,0.0,0.0,NW,0.0,0.0
2025-01-22 00:05:00+00:00,-7.78,-17.39,9.65,1030.14,0.0,0.0,WNW,0.0,0.0
2025-01-22 00:10:00+00:00,-7.78,-17.0,8.04,1030.14,0.0,0.0,NW,0.0,0.0
2025-01-22 00:15:00+00:00,-7.78,-17.22,7.72,1030.48,0.0,0.0,West,0.0,0.0
2025-01-22 00:20:00+00:00,-7.78,-17.11,9.17,1030.48,0.0,0.0,WNW,0.0,0.0
2025-01-22 00:25:00+00:00,-7.78,-16.22,6.28,1030.14,0.0,0.0,West,0.0,0.0
2025-01-22 00:30:00+00:00,-7.78,-16.78,5.63,1030.48,0.0,0.0,WSW,0.0,0.0
2025-01-22 00:35:00+00:00,-7.78,-16.61,4.51,1030.48,0.0,0.0,South,0.0,0.0
2025-01-22 00:40:00+00:00,-7.83,-16.67,5.63,1030.14,0.0,0.0,WNW,0.0,0.0
2025-01-22 00:45:00+00:00,-7.83,-17.06,9.17,1030.48,0.0,0.0,WNW,0.0,0.0
2025-01-22 00:50:00+00:00,-7.89,-16.94,9.17,1030.48,0.0,0.0,WNW,0.0,0.0
2025-01-22 00:55:00+00:00,-7.78,-16.44,6.76,1030.48,0.0,0.0,West,0.0,0.0
2025-01-22 01:00:00+00:00,-7.78,-16.44,6.28,1030.14,0.0,0.0,NW,0.0,0.0
2025-01-22 01:05:00+00:00,-7.89,-16.94,9.81,1030.14,0.0,0.0,NW,0.0,0.0
2025-01-22 01:10:00+00:00,-7.89,-16.61,6.28,1030.48,0.0,0.0,NW,0.0,0.0
2025-01-22 01:15:00+00:00,-7.89,-16.67,8.04,1030.48,0.0,0.0,NNW,0.0,0.0
2025-01-22 01:20:00+00:00,-7.89,-16.56,6.92,1030.48,0.0,0.0,NW,0.0,0.0
2025-01-22 01:25:00+00:00,-8.0,-16.61,8.69,1030.48,0.0,0.0,NW,0.0,0.0
2025-01-22 01:30:00+00:00,-8.06,-16.56,8.53,1030.48,0.0,0.0,NW,0.0,0.0
2025-01-22 01:35:00+00:00,-8.11,-16.44,7.24,1030.48,0.0,0.0,NW,0.0,0.0
2025-01-22 01:40:00+00:00,-8.11,-16.17,6.6,1030.48,0.0,0.0,North,0.0,0.0
2025-01-22 01:45:00+00:00,-8.11,-16.33,5.47,1030.14,0.0,0.0,NE,0.0,0.0
2025-01-22 01:50:00+00:00,-8.17,-17.17,7.56,1030.48,0.0,0.0,NNW,0.0,0.0
2025-01-22 01:55:00+00:00,-8.22,-17.61,6.11,1030.48,0.0,0.0,NNW,0.0,0.0
2025-01-22 02:00:00+00:00,-8.28,-17.61,6.6,1030.48,0.0,0.0,,0.0,0.0
2025-01-22 02:05:00+00:00,-8.28,-17.78,6.28,1030.14,0.0,0.0,NNW,0.0,0.0
2025-01-22 02:10:00+00:00,-8.39,-17.67,5.47,1030.48,0.0,0.0,,0.0,0.0
2025-01-22 02:15:00+00:00,-8.33,-17.67,5.31,1030.14,0.0,0.0,,0.0,0.0
2025-01-22 02:20:00+00:00,-8.39,-17.72,3.54,1030.48,0.0,0.0,NE,0.0,0.0
2025-01-22 02:25:00+00:00,-8.39,-17.61,4.83,1030.14,0.0,0.0,,0.0,0.0
2025-01-22 02:30:00+00:00,-8.44,-17.39,4.83,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 02:35:00+00:00,-8.5,-17.44,4.83,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 02:40:00+00:00,-8.61,-17.28,5.63,1030.48,0.0,0.0,NNE,0.0,0.0
2025-01-22 02:45:00+00:00,-8.61,-17.17,4.51,1030.48,0.0,0.0,NE,0.0,0.0
2025-01-22 02:50:00+00:00,-8.61,-17.33,3.86,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 02:55:00+00:00,-8.67,-17.33,4.34,1030.48,0.0,0.0,North,0.0,0.0
2025-01-22 03:00:00+00:00,-8.67,-17.5,5.15,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 03:05:00+00:00,-8.78,-17.11,6.6,1030.14,0.0,0.0,NNW,0.0,0.0
2025-01-22 03:10:00+00:00,-8.78,-17.06,7.4,1030.48,0.0,0.0,NNW,0.0,0.0
2025-01-22 03:15:00+00:00,-8.78,-17.17,5.63,1030.48,0.0,0.0,NNW,0.0,0.0
2025-01-22 03:20:00+00:00,-8.78,-17.0,6.28,1030.48,0.0,0.0,NW,0.0,0.0
2025-01-22 03:25:00+00:00,-8.89,-17.11,4.83,1030.14,0.0,0.0,,0.0,0.0
2025-01-22 03:30:00+00:00,-8.78,-17.44,3.54,1030.48,0.0,0.0,NE,0.0,0.0
2025-01-22 03:35:00+00:00,-8.78,-17.67,2.9,1029.8,0.0,0.0,ENE,0.0,0.0
2025-01-22 03:40:00+00:00,-8.83,-17.72,3.22,1030.14,0.0,0.0,NE,0.0,0.0
2025-01-22 03:45:00+00:00,-8.89,-17.56,3.7,1030.14,0.0,0.0,ENE,0.0,0.0
2025-01-22 03:50:00+00:00,-9.0,-17.61,2.9,1029.8,0.0,0.0,ENE,0.0,0.0
2025-01-22 03:55:00+00:00,-9.0,-17.61,4.51,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 04:00:00+00:00,-9.11,-17.44,4.02,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 04:05:00+00:00,-9.22,-17.5,3.38,1030.14,0.0,0.0,NE,0.0,0.0
2025-01-22 04:10:00+00:00,-9.22,-17.44,4.18,1030.14,0.0,0.0,North,0.0,0.0
2025-01-22 04:15:00+00:00,-9.22,-17.72,4.83,1029.8,0.0,0.0,NNE,0.0,0.0
2025-01-22 04:20:00+00:00,-9.22,-17.61,2.74,1030.14,0.0,0.0,East,0.0,0.0
2025-01-22 04:25:00+00:00,-9.17,-17.56,3.7,1029.8,0.0,0.0,NNE,0.0,0.0
2025-01-22 04:30:00+00:00,-9.33,-17.61,4.99,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 04:35:00+00:00,-9.39,-17.78,4.18,1029.8,0.0,0.0,NNE,0.0,0.0
2025-01-22 04:40:00+00:00,-9.39,-17.72,4.83,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 04:45:00+00:00,-9.39,-17.78,3.22,1029.8,0.0,0.0,ENE,0.0,0.0
2025-01-22 04:50:00+00:00,-9.39,-17.56,2.57,1030.14,0.0,0.0,NE,0.0,0.0
2025-01-22 04:55:00+00:00,-9.44,-17.72,3.86,1030.14,0.0,0.0,ENE,0.0,0.0
2025-01-22 05:00:00+00:00,-9.5,-17.56,2.9,1030.14,0.0,0.0,ENE,0.0,0.0
2025-01-22 05:05:00+00:00,-9.56,-17.61,5.15,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 05:10:00+00:00,-9.61,-17.33,5.47,1029.8,0.0,0.0,NNE,0.0,0.0
2025-01-22 05:15:00+00:00,-9.72,-17.39,3.86,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 05:20:00+00:00,-9.72,-17.5,4.67,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 05:25:00+00:00,-9.78,-17.17,4.83,1029.8,0.0,0.0,NNE,0.0,0.0
2025-01-22 05:30:00+00:00,-9.67,-17.17,2.41,1029.8,0.0,0.0,East,0.0,0.0
2025-01-22 05:35:00+00:00,-9.72,-17.72,4.18,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 05:40:00+00:00,-9.78,-17.72,2.57,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 05:45:00+00:00,-9.83,-17.56,4.51,1029.8,0.0,0.0,North,0.0,0.0
2025-01-22 05:50:00+00:00,-9.94,-17.44,5.47,1029.8,0.0,0.0,North,0.0,0.0
2025-01-22 05:55:00+00:00,-10.11,-17.33,3.7,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 06:00:00+00:00,-10.11,-17.67,2.25,1029.8,0.0,0.0,ENE,0.0,0.0
2025-01-22 06:05:00+00:00,-10.11,-17.78,3.7,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 06:10:00+00:00,-10.11,-17.67,3.22,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 06:15:00+00:00,-10.11,-17.39,4.34,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 06:20:00+00:00,-10.22,-17.06,4.67,1029.8,0.0,0.0,NNE,0.0,0.0
2025-01-22 06:25:00+00:00,-10.28,-16.78,6.44,1029.46,0.0,0.0,North,0.0,0.0
2025-01-22 06:30:00+00:00,-10.39,-16.67,4.83,1029.46,0.0,0.0,NNE,0.0,0.0
2025-01-22 06:35:00+00:00,-10.44,-16.94,4.99,1029.46,0.0,0.0,NNE,0.0,0.0
2025-01-22 06:40:00+00:00,-10.56,-16.67,6.76,1029.46,0.0,0.0,,0.0,0.0
2025-01-22 06:45:00+00:00,-10.61,-16.67,4.99,1029.46,0.0,0.0,North,0.0,0.0
2025-01-22 06:50:00+00:00,-10.61,-16.89,3.38,1029.46,0.0,0.0,NNE,0.0,0.0
2025-01-22 06:55:00+00:00,-10.72,-16.78,3.38,1029.46,0.0,0.0,NE,0.0,0.0
2025-01-22 07:00:00+00:00,-10.72,-16.89,3.38,1029.46,0.0,0.0,NE,0.0,0.0
2025-01-22 07:05:00+00:00,-10.83,-16.56,4.34,1029.8,0.0,0.0,North,0.0,0.0
2025-01-22 07:10:00+00:00,-10.94,-16.56,4.83,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 07:15:00+00:00,-11.0,-16.78,3.22,1029.8,0.0,0.0,ENE,0.0,0.0
2025-01-22 07:20:00+00:00,-11.11,-16.44,5.79,1029.8,0.0,0.0,NE,0.0,0.0
2025-01-22 07:25:00+00:00,-11.17,-16.61,4.02,1030.14,0.0,0.0,NE,0.0,0.0
2025-01-22 07:30:00+00:00,-11.22,-16.5,3.54,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 07:35:00+00:00,-11.28,-16.5,5.63,1030.14,0.0,0.0,NNW,0.0,0.0
2025-01-22 07:40:00+00:00,-11.39,-16.22,5.31,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 07:45:00+00:00,-11.44,-16.44,4.18,1030.14,0.0,0.0,ENE,0.0,0.0
2025-01-22 07:50:00+00:00,-11.5,-16.33,4.18,1030.14,0.0,0.0,NE,0.0,0.0
2025-01-22 07:55:00+00:00,-11.61,-16.22,5.95,1030.14,0.0,0.0,North,0.0,0.0
2025-01-22 08:00:00+00:00,-11.67,-16.17,5.15,1030.14,0.0,0.0,NNE,0.0,0.0
2025-01-22 08:05:00+00:00,-11.72,-16.33,4.34,1030.14,0.0,0.0,NE,0.0,0.0
2025-01-22 08:10:00+00:00,-11.72,-16.33,4.83,1030.48,0.0,0.0,NE,0.0,0.0
2025-01-22 08:15:00+00:00,-11.78,-16.28,4.34,1030.48,0.0,0.0,NNE,0.0,0.0
2025-01-22 08:20:00+00:00,-11.78,-16.33,4.51,1030.48,0.0,0.0,NE,0.0,0.0
2025-01-22 08:25:00+00:00,-11.83,-16.22,5.63,1030.48,0.0,0.0,North,0.0,0.0
2025-01-22 08:30:00+00:00,-11.89,-16.17,4.51,1030.48,0.0,0.0,NNE,0.0,0.0
2025-01-22 08:35:00+00:00,-12.0,-16.56,2.57,1030.48,0.0,0.0,East,0.0,0.0
2025-01-22 08:40:00+00:00,-12.0,-16.11,5.31,1030.82,0.0,0.0,NNE,0.0,0.0
2025-01-22 08:45:00+00:00,-12.0,-16.33,4.51,1030.48,0.0,0.0,NE,0.0,0.0
2025-01-22 08:50:00+00:00,-12.17,-16.17,4.83,1030.82,0.0,0.0,NE,0.0,0.0
2025-01-22 08:55:00+00:00,-12.17,-16.0,5.15,1030.48,0.0,0.0,NNE,0.0,0.0
2025-01-22 09:00:00+00:00,-12.22,-16.28,5.63,1030.48,0.0,0.0,,0.0,0.0
2025-01-22 09:05:00+00:00,-12.22,-16.22,4.02,1030.82,0.0,0.0,NE,0.0,0.0
2025-01-22 09:10:00+00:00,-12.28,-16.11,4.83,1030.48,0.0,0.0,NNE,0.0,0.0
2025-01-22 09:15:00+00:00,-12.22,-16.33,3.86,1030.48,0.0,0.0,NNW,0.0,0.0
2025-01-22 09:20:00+00:00,-12.28,-16.33,3.86,1030.48,0.0,0.0,ENE,0.0,0.0
2025-01-22 09:25:00+00:00,-12.33,-16.33,4.02,1030.48,0.0,0.0,NNE,0.0,0.0
2025-01-22 09:30:00+00:00,-12.39,-16.17,3.86,1030.48,0.0,0.0,NNE,0.0,0.0
